Unnamed: 0,input_rate,output_rate,latency,bridge-pcm_System-Date,bridge-pcm_System-Time,bridge-pcm_Socket 0-EXEC,bridge-pcm_Socket 0-IPC,bridge-pcm_Socket 0-FREQ,bridge-pcm_Socket 0-AFREQ,bridge-pcm_Socket 0-L3MISS,bridge-pcm_Socket 0-L2MISS,bridge-pcm_Socket 0-L3HIT,bridge-pcm_Socket 0-L2HIT,bridge-pcm_Socket 0-L3MPI,bridge-pcm_Socket 0-L2MPI,bridge-pcm_Socket 0-L3OCC,bridge-pcm_Socket 0-READ,bridge-pcm_Socket 0-WRITE,bridge-pcm_Socket 0-LOCAL,bridge-pcm_Socket 0-TEMP,bridge-pcm_Socket 0-INST,bridge-pcm_Socket 0-ACYC,bridge-pcm_Socket 0-TIME(ticks),bridge-pcm_Socket 0-PhysIPC,bridge-pcm_Socket 0-PhysIPC%,bridge-pcm_Socket 0-INSTnom,bridge-pcm_Socket 0-INSTnom%,bridge-pcm_Socket 1-EXEC,bridge-pcm_Socket 1-IPC,bridge-pcm_Socket 1-FREQ,bridge-pcm_Socket 1-AFREQ,bridge-pcm_Socket 1-L3MISS,bridge-pcm_Socket 1-L2MISS,bridge-pcm_Socket 1-L3HIT,bridge-pcm_Socket 1-L2HIT,bridge-pcm_Socket 1-L3MPI,bridge-pcm_Socket 1-L2MPI,bridge-pcm_Socket 1-L3OCC,bridge-pcm_Socket 1-READ,bridge-pcm_Socket 1-WRITE,bridge-pcm_Socket 1-LOCAL,bridge-pcm_Socket 1-TEMP,bridge-pcm_Socket 1-INST,bridge-pcm_Socket 1-ACYC,bridge-pcm_Socket 1-TIME(ticks),bridge-pcm_Socket 1-PhysIPC,bridge-pcm_Socket 1-PhysIPC%,bridge-pcm_Socket 1-INSTnom,bridge-pcm_Socket 1-INSTnom%,bridge-pcm_SKT0 Core C-State-C0res%,bridge-pcm_SKT0 Core C-State-C1res%,bridge-pcm_SKT0 Core C-State-C3res%,bridge-pcm_SKT0 Core C-State-C6res%,bridge-pcm_SKT0 Core C-State-C7res%,bridge-pcm_SKT0 Package C-State-C0res%,bridge-pcm_SKT0 Package C-State-C2res%,bridge-pcm_SKT0 Package C-State-C3res%,bridge-pcm_SKT0 Package C-State-C6res%,bridge-pcm_SKT0 Package C-State-C7res%,bridge-pcm_SKT1 Core C-State-C0res%,bridge-pcm_SKT1 Core C-State-C1res%,bridge-pcm_SKT1 Core C-State-C3res%,bridge-pcm_SKT1 Core C-State-C6res%,bridge-pcm_SKT1 Core C-State-C7res%,bridge-pcm_SKT1 Package C-State-C0res%,bridge-pcm_SKT1 Package C-State-C2res%,bridge-pcm_SKT1 Package C-State-C3res%,bridge-pcm_SKT1 Package C-State-C6res%,bridge-pcm_SKT1 Package C-State-C7res%,bridge-pcm_Proc Energy (Joules)-SKT0,bridge-pcm_Proc Energy (Joules)-SKT1,bridge-pcm_DRAM Energy (Joules)-SKT0,bridge-pcm_DRAM Energy (Joules)-SKT1,bridge-pcm_LLCRDMISSLAT (ns)-SKT0,bridge-pcm_LLCRDMISSLAT (ns)-SKT1,bridge-pcm_UncFREQ (Ghz)-SKT0,bridge-pcm_UncFREQ (Ghz)-SKT1,bridge-pcm_Core3 (Socket 0)-EXEC,bridge-pcm_Core3 (Socket 0)-IPC,bridge-pcm_Core3 (Socket 0)-FREQ,bridge-pcm_Core3 (Socket 0)-AFREQ,bridge-pcm_Core3 (Socket 0)-L3MISS,bridge-pcm_Core3 (Socket 0)-L2MISS,bridge-pcm_Core3 (Socket 0)-L3HIT,bridge-pcm_Core3 (Socket 0)-L2HIT,bridge-pcm_Core3 (Socket 0)-L3MPI,bridge-pcm_Core3 (Socket 0)-L2MPI,bridge-pcm_Core3 (Socket 0)-L3OCC,bridge-pcm_Core3 (Socket 0)-C0res%,bridge-pcm_Core3 (Socket 0)-C1res%,bridge-pcm_Core3 (Socket 0)-C3res%,bridge-pcm_Core3 (Socket 0)-C6res%,bridge-pcm_Core3 (Socket 0)-C7res%,bridge-pcm_Core3 (Socket 0)-TEMP,bridge-pcm_Core3 (Socket 0)-INST,bridge-pcm_Core3 (Socket 0)-ACYC,bridge-pcm_Core3 (Socket 0)-TIME(ticks),bridge-pcm_Core3 (Socket 0)-PhysIPC,bridge-pcm_Core3 (Socket 0)-PhysIPC%,bridge-pcm_Core3 (Socket 0)-INSTnom,bridge-pcm_Core3 (Socket 0)-INSTnom%,bridge-pcm_-,nf_out_nfs[i].tag,nf_out_nfs[i].instance_id,nf_out_nfs[i].service_id,nf_out_nfs[i].thread_info.core,nf_out_rx_pps,nf_out_tx_pps,nf_out_rx,nf_out_tx,nf_out_act_out,nf_out_act_tonf,nf_out_act_drop,nf_out_nfs[i].thread_info.parent,nf_out_state,nf_out_rte_atomic16_read(&nfs[i].thread_info.children_cnt),nf_out_rx_drop_rate,nf_out_tx_drop_rate,nf_out_rx_drop,nf_out_tx_drop,nf_out_act_next,nf_out_act_buffer,nf_out_act_returned,pcm-pcie_new_skt-0_PCIRdCur,pcm-pcie_new_skt-0_RFO,pcm-pcie_new_skt-0_CRd,pcm-pcie_new_skt-0_DRd,pcm-pcie_new_skt-0_ItoM,pcm-pcie_new_skt-0_PRd,pcm-pcie_new_skt-0_WiL,pcm-pcie_new_skt-1_PCIRdCur,pcm-pcie_new_skt-1_RFO,pcm-pcie_new_skt-1_CRd,pcm-pcie_new_skt-1_DRd,pcm-pcie_new_skt-1_ItoM,pcm-pcie_new_skt-1_PRd,pcm-pcie_new_skt-1_WiL,pcm-memory_new_SKT0-Ch0Read,pcm-memory_new_SKT0-Ch0Write,pcm-memory_new_SKT0-Ch1Read,pcm-memory_new_SKT0-Ch1Write,pcm-memory_new_SKT0-Mem Read (MB/s),pcm-memory_new_SKT0-Mem Write (MB/s),pcm-memory_new_SKT0-P. Write (T/s),pcm-memory_new_SKT0-Memory (MB/s),pcm-memory_new_SKT1-Ch0Read,pcm-memory_new_SKT1-Ch0Write,pcm-memory_new_SKT1-Ch1Read,pcm-memory_new_SKT1-Ch1Write,pcm-memory_new_SKT1-Mem Read (MB/s),pcm-memory_new_SKT1-Mem Write (MB/s),pcm-memory_new_SKT1-P. Write (T/s),pcm-memory_new_SKT1-Memory (MB/s),pcm-memory_new_System-Read,pcm-memory_new_System-Write,pcm-memory_new_System-Memory
207,9990.1188454457,2593.8484072088,15000.0,2023-11-01,23:08:06.138,0.58,3.03,0.19,1.18,0.04,10.71,1.0,0.82,0.0,0.0004,19880.0,0.77,0.76,99.0,40.0,29937.77,9877.16,2596.88,6.06,151.55,1.15,28.82,0.23,1.67,0.14,1.23,0.04,9.61,1.0,0.4,0.0,0.0008,24080.0,0.96,0.0,99.0,28.0,11921.02,7137.34,2596.88,3.34,83.51,0.46,11.48,16.06,15.64,0.0,68.3,0.0,100.0,0.0,0.0,0.0,0.0,11.17,13.28,0.0,75.55,0.0,100.0,0.0,0.0,0.0,0.0,58.63,53.63,4.49,4.52,0.33,0.0,3.0,3.0,4.48,3.77,1.19,1.19,0.0,3.06,1.0,0.14,0.0,0.0003,640.0,99.78,0.22,0.0,0.0,0.0,42.0,11629.25,3081.14,2596.88,7.55,188.72,8.96,223.91,,bridge,1.0,1.0,3.0,394344.0,394344.0,81441091.0,81441091.0,81441091.0,0.0,0.0,0.0,W,0.0,0.0,0.0,300074.0,0.0,0.0,0.0,0.0,5520466.0,819994.0,282800.0,10300458.0,7938434.0,0.0,77546.0,20180902.0,62678.0,2963884.0,9641100.0,0.0,12712.0,73766.0,158.56,271.38,616.04,488.49,774.6,759.87,107098.0,1534.47,483.71,3.88,480.31,0.5,964.01,4.38,54786.0,968.39,1738.61,764.25,2502.86
208,9979.5665296972,2600.9574372277,15000.0,2023-11-01,23:08:07.138,0.57,2.99,0.19,1.18,0.05,10.74,1.0,0.82,0.0,0.0004,20160.0,0.77,0.76,99.0,40.0,29765.39,9969.9,2596.92,5.97,149.28,1.15,28.65,0.23,1.65,0.14,1.23,0.04,9.75,1.0,0.41,0.0,0.0008,24000.0,0.96,0.0,99.0,28.0,11888.95,7194.05,2596.92,3.31,82.63,0.46,11.45,16.22,15.61,0.0,68.17,0.0,100.0,0.0,0.0,0.0,0.0,11.27,13.32,0.0,75.41,0.0,100.0,0.0,0.0,0.0,0.0,58.73,53.58,4.51,4.52,0.33,0.0,3.0,3.0,4.47,3.77,1.19,1.19,0.0,3.05,1.0,0.14,0.0,0.0003,600.0,99.76,0.24,0.0,0.0,0.0,43.0,11607.7,3079.21,2596.92,7.54,188.48,8.94,223.48,,bridge,1.0,1.0,3.0,394972.0,394972.0,81836070.0,81836070.0,81836070.0,0.0,0.0,0.0,W,0.0,0.0,0.0,300074.0,0.0,0.0,0.0,0.0,4588920.0,777420.0,270816.0,8497118.0,8782438.0,0.0,99582.0,20075790.0,62608.0,2867704.0,7210630.0,0.0,12908.0,76076.0,158.83,270.65,616.14,487.84,774.97,758.49,106949.0,1533.46,480.3,3.88,476.29,0.52,956.59,4.41,54649.0,961.0,1731.56,762.9,2494.46
209,9994.4843191908,2607.2506854146,15000.0,2023-11-01,23:08:08.142,0.53,2.12,0.25,1.15,0.72,13.61,0.95,0.78,0.0,0.0005,19760.0,0.8,0.74,97.0,41.0,27532.46,12968.22,2602.14,4.25,106.15,1.06,26.41,0.22,1.27,0.17,1.19,0.45,12.28,0.96,0.41,0.0,0.0011,24440.0,1.05,0.02,98.0,29.0,11438.58,9041.19,2602.14,2.53,63.26,0.44,10.97,21.72,21.93,0.02,56.34,0.0,100.0,0.0,0.0,0.0,0.0,14.61,17.51,0.06,67.83,0.0,100.0,0.0,0.0,0.0,0.0,60.39,55.3,4.52,4.57,0.33,0.0,3.0,3.0,4.2,3.64,1.15,1.16,0.0,2.71,1.0,0.14,0.0,0.0002,240.0,99.49,0.51,0.0,0.0,0.0,42.0,10916.71,2995.64,2602.14,7.29,182.21,8.39,209.79,,bridge,1.0,1.0,3.0,396380.0,396380.0,82232454.0,82232454.0,82232454.0,0.0,0.0,0.0,W,0.0,0.0,0.0,300074.0,0.0,0.0,0.0,0.0,5300456.0,785946.0,175686.0,8296456.0,8920786.0,168.0,100660.0,20141590.0,62608.0,2870266.0,5875030.0,0.0,12908.0,75964.0,169.16,259.5,628.84,480.31,798.0,739.81,107162.0,1537.81,529.21,12.09,526.75,8.8,1055.96,20.88,54961.0,1076.85,1853.96,760.7,2614.66
210,9996.8846002038,2612.49648836,15000.0,2023-11-01,23:08:09.139,0.57,2.92,0.2,1.18,0.11,10.35,0.99,0.83,0.0,0.0003,19920.0,0.78,0.76,99.0,41.0,29646.08,10167.93,2594.37,5.83,145.78,1.14,28.6,0.23,1.62,0.14,1.22,0.1,9.63,0.99,0.4,0.0,0.0008,23840.0,1.06,0.01,99.0,29.0,11810.14,7270.73,2594.37,3.25,81.22,0.46,11.39,16.61,15.62,0.0,67.77,0.0,100.0,0.0,0.0,0.0,0.0,11.47,13.79,0.01,74.74,0.0,100.0,0.0,0.0,0.0,0.0,58.53,53.55,4.49,4.54,0.33,0.33,3.0,3.0,4.45,3.76,1.18,1.19,0.0,2.91,1.0,0.14,0.0,0.0003,440.0,99.76,0.24,0.0,0.0,0.0,42.0,11558.4,3073.16,2594.37,7.52,188.05,8.91,222.72,,bridge,1.0,1.0,3.0,396892.0,396892.0,82629354.0,82629354.0,82629354.0,0.0,0.0,0.0,W,0.0,0.0,0.0,300074.0,0.0,0.0,0.0,0.0,5295990.0,787612.0,181888.0,8422190.0,8916978.0,700.0,99358.0,20057800.0,62650.0,2853326.0,6169366.0,0.0,12894.0,76090.0,160.94,272.42,620.3,490.8,781.24,763.22,107055.0,1544.46,533.55,4.67,529.04,1.32,1062.6,5.99,55057.0,1068.59,1843.83,769.21,2613.04
211,9990.8725085895,2548.6218720139,15000.0,2023-11-01,23:08:10.140,0.58,3.02,0.19,1.18,0.04,10.28,1.0,0.83,0.0,0.0003,19600.0,0.78,0.76,99.0,40.0,29900.61,9885.88,2598.51,6.05,151.23,1.15,28.77,0.23,1.66,0.14,1.23,0.06,9.72,0.99,0.41,0.0,0.0008,23880.0,1.03,0.01,99.0,28.0,11845.68,7154.98,2598.51,3.31,82.78,0.46,11.4,16.09,16.12,0.0,67.78,0.0,100.0,0.0,0.0,0.0,0.0,11.24,13.86,0.0,74.9,0.0,100.0,0.0,0.0,0.0,0.0,58.68,53.7,4.51,4.55,0.0,0.0,3.0,3.0,4.47,3.78,1.18,1.19,0.0,2.97,1.0,0.13,0.0,0.0003,440.0,99.79,0.21,0.0,0.0,0.0,41.0,11625.33,3077.05,2598.51,7.56,188.9,8.95,223.72,,bridge,1.0,1.0,3.0,398236.0,398236.0,83027598.0,83027598.0,83027598.0,0.0,0.0,0.0,W,0.0,0.0,0.0,300074.0,0.0,0.0,0.0,0.0,5325040.0,795326.0,191212.0,7750526.0,8996876.0,168.0,101010.0,20116376.0,62790.0,2841342.0,6711866.0,0.0,12866.0,75992.0,159.62,272.89,618.58,490.67,778.21,763.56,107200.0,1541.77,517.45,4.31,513.72,0.95,1031.17,5.26,55084.0,1036.43,1809.38,768.82,2578.19
212,9920.440861735,2291.506087037,15000.0,2023-11-01,23:08:11.139,0.57,2.97,0.19,1.18,0.07,10.59,0.99,0.82,0.0,0.0004,19640.0,0.78,0.76,99.0,41.0,29835.07,10040.84,2595.62,5.94,148.57,1.15,28.74,0.23,1.66,0.14,1.23,0.04,9.58,1.0,0.4,0.0,0.0008,23240.0,1.0,0.0,99.0,28.0,11892.39,7173.79,2595.62,3.32,82.89,0.46,11.45,16.36,15.77,0.0,67.86,0.0,100.0,0.0,0.0,0.0,0.0,11.24,13.27,0.0,75.49,0.0,100.0,0.0,0.0,0.0,0.0,58.63,53.57,4.5,4.54,0.33,0.33,3.0,3.0,4.47,3.78,1.18,1.19,0.0,2.98,1.0,0.13,0.0,0.0003,560.0,99.73,0.27,0.0,0.0,0.0,43.0,11609.8,3074.5,2595.62,7.55,188.81,8.94,223.62,,bridge,1.0,1.0,3.0,394970.0,394971.0,83422578.0,83422578.0,83422578.0,0.0,0.0,0.0,W,0.0,0.0,0.0,300074.0,0.0,0.0,0.0,0.0,5356904.0,804916.0,195006.0,8237082.0,8954778.0,644.0,101696.0,20067404.0,62860.0,2894808.0,5720582.0,0.0,12894.0,76104.0,159.75,272.57,618.3,490.33,778.05,762.9,107097.0,1540.95,502.95,3.93,499.3,0.56,1002.26,4.5,54801.0,1006.75,1780.3,767.4,2547.7
213,9985.2356341934,2511.5932480386,15000.0,2023-11-01,23:08:12.140,0.58,3.02,0.19,1.18,0.04,10.51,1.0,0.82,0.0,0.0004,20280.0,0.78,0.76,99.0,40.0,29936.63,9907.34,2597.52,6.04,151.08,1.15,28.81,0.23,1.67,0.14,1.23,0.04,9.5,1.0,0.4,0.0,0.0008,23760.0,0.98,0.0,99.0,28.0,11923.72,7145.52,2597.52,3.34,83.43,0.46,11.48,16.11,15.63,0.0,68.27,0.0,100.0,0.0,0.0,0.0,0.0,11.18,13.12,0.0,75.7,0.0,100.0,0.0,0.0,0.0,0.0,58.63,53.61,4.51,4.54,0.33,0.33,3.0,3.0,4.48,3.78,1.19,1.19,0.0,2.99,1.0,0.14,0.0,0.0003,560.0,99.78,0.22,0.0,0.0,0.0,42.0,11646.45,3081.72,2597.52,7.56,188.96,8.97,224.18,,bridge,1.0,1.0,3.0,344648.0,344648.0,83767240.0,83767240.0,83767240.0,0.0,0.0,0.0,W,0.0,0.0,0.0,300074.0,0.0,0.0,0.0,0.0,5371674.0,808276.0,193550.0,7850864.0,8946602.0,140.0,102466.0,20125336.0,62748.0,2832200.0,4724230.0,0.0,12866.0,76398.0,159.51,273.05,618.46,490.86,777.97,763.9,107649.0,1541.87,492.55,3.86,488.93,0.49,981.47,4.36,54885.0,985.83,1759.44,768.26,2527.7
214,9989.9526474881,2527.4356023174,15000.0,2023-11-01,23:08:13.140,0.58,3.02,0.19,1.18,0.04,10.44,1.0,0.83,0.0,0.0003,20080.0,0.78,0.76,99.0,41.0,29945.18,9923.77,2598.03,6.04,150.88,1.15,28.81,0.23,1.66,0.14,1.23,0.04,9.71,1.0,0.4,0.0,0.0008,23560.0,0.97,0.0,99.0,29.0,11927.78,7169.11,2598.03,3.33,83.19,0.46,11.48,16.13,15.46,0.0,68.41,0.0,100.0,0.0,0.0,0.0,0.0,11.22,13.24,0.0,75.54,0.0,100.0,0.0,0.0,0.0,0.0,58.61,53.63,4.52,4.53,0.33,0.33,3.0,3.0,4.48,3.78,1.19,1.19,0.0,3.01,1.0,0.13,0.0,0.0003,560.0,99.78,0.22,0.0,0.0,0.0,42.0,11639.86,3082.2,2598.03,7.55,188.82,8.96,224.01,,bridge,1.0,1.0,3.0,382849.0,382849.0,84150112.0,84150112.0,84150112.0,0.0,0.0,0.0,W,0.0,0.0,0.0,300074.0,0.0,0.0,0.0,0.0,5498066.0,811146.0,212212.0,8477840.0,8979096.0,140.0,102340.0,20213312.0,62832.0,2856238.0,6625696.0,0.0,12908.0,76328.0,159.1,272.57,617.22,490.02,776.33,762.59,107128.0,1538.91,487.81,4.0,484.36,0.63,972.18,4.63,54820.0,976.8,1748.5,767.22,2515.72
215,9993.5582568163,2540.0263160246,15000.0,2023-11-01,23:08:14.140,0.58,3.03,0.19,1.18,0.04,10.49,1.0,0.82,0.0,0.0004,19600.0,0.78,0.76,99.0,40.0,29952.28,9886.29,2597.74,6.06,151.48,1.15,28.83,0.23,1.66,0.14,1.23,0.04,9.65,1.0,0.4,0.0,0.0008,23560.0,0.96,0.0,99.0,28.0,11916.05,7158.17,2597.74,3.33,83.23,0.46,11.47,16.06,15.45,0.0,68.48,0.0,100.0,0.0,0.0,0.0,0.0,11.21,13.24,0.0,75.55,0.0,100.0,0.0,0.0,0.0,0.0,58.69,53.63,4.48,4.53,0.33,0.33,3.0,3.0,4.48,3.78,1.19,1.19,0.0,3.02,1.0,0.13,0.0,0.0003,600.0,99.78,0.22,0.0,0.0,0.0,42.0,11647.85,3082.89,2597.74,7.56,188.91,8.97,224.2,,bridge,1.0,1.0,3.0,386404.0,386404.0,84536526.0,84536526.0,84536526.0,0.0,0.0,0.0,W,0.0,0.0,0.0,300074.0,0.0,0.0,0.0,0.0,5433806.0,815066.0,214382.0,7971866.0,8919078.0,196.0,102284.0,20201426.0,62734.0,2892974.0,6867126.0,0.0,12880.0,76314.0,158.96,272.26,616.92,489.6,775.88,761.86,106909.0,1537.73,484.1,3.95,480.15,0.58,964.25,4.53,54743.0,968.78,1740.13,766.38,2506.51
216,9990.7115624022,2553.6453893575,15000.0,2023-11-01,23:08:15.140,0.57,3.01,0.19,1.18,0.04,10.57,1.0,0.82,0.0,0.0004,19440.0,0.78,0.76,99.0,41.0,29826.75,9924.04,2597.48,6.01,150.28,1.15,28.71,0.23,1.66,0.14,1.23,0.05,9.69,0.99,0.4,0.0,0.0008,23520.0,0.96,0.01,99.0,27.0,11866.57,7165.89,2597.48,3.31,82.8,0.46,11.42,16.16,16.11,0.17,67.56,0.0,100.0,0.0,0.0,0.0,0.0,11.26,13.9,0.0,74.84,0.0,100.0,0.0,0.0,0.0,0.0,58.63,53.73,4.5,4.53,0.33,0.33,3.0,3.0,4.47,3.77,1.18,1.19,0.0,3.03,1.0,0.13,0.0,0.0003,640.0,99.77,0.23,0.0,0.0,0.0,42.0,11606.99,3075.65,2597.48,7.55,188.69,8.94,223.42,,bridge,1.0,1.0,3.0,386759.0,386756.0,84923291.0,84923288.0,84923288.0,0.0,0.0,0.0,W,0.0,0.0,0.0,300074.0,0.0,0.0,0.0,0.0,5456990.0,815430.0,204400.0,8550556.0,8836884.0,252.0,105252.0,20200768.0,62818.0,2942478.0,5687304.0,0.0,12908.0,76902.0,159.02,272.19,616.98,489.6,775.99,761.79,107135.0,1537.78,484.43,4.22,480.86,0.85,965.29,5.07,54894.0,970.36,1741.29,766.86,2508.15
217,9994.1917351693,2567.4544166314,15000.0,2023-11-01,23:08:16.140,0.58,3.01,0.19,1.18,0.04,10.58,1.0,0.82,0.0,0.0004,19680.0,0.77,0.76,99.0,41.0,29890.57,9924.06,2595.72,6.02,150.6,1.15,28.79,0.23,1.66,0.14,1.23,0.04,9.56,1.0,0.41,0.0,0.0008,23280.0,0.96,0.0,99.0,27.0,11900.3,7176.49,2595.72,3.32,82.91,0.46,11.46,16.15,15.54,0.0,68.31,0.0,100.0,0.0,0.0,0.0,0.0,11.24,13.17,0.0,75.58,0.0,100.0,0.0,0.0,0.0,0.0,58.6,53.58,4.49,4.52,0.33,0.33,3.0,3.0,4.47,3.77,1.19,1.19,0.0,3.03,1.0,0.13,0.0,0.0003,760.0,99.78,0.22,0.0,0.0,0.0,43.0,11614.58,3079.44,2595.72,7.54,188.58,8.95,223.73,,bridge,1.0,1.0,3.0,389384.0,389384.0,85312680.0,85312680.0,85312680.0,0.0,0.0,0.0,W,0.0,0.0,0.0,300074.0,0.0,0.0,0.0,0.0,5457452.0,821926.0,309498.0,7947184.0,8744764.0,168.0,104762.0,20185242.0,62776.0,2902844.0,4795028.0,0.0,12908.0,76846.0,159.01,272.34,617.12,489.82,776.13,762.15,107208.0,1538.28,481.71,3.93,478.96,0.56,960.67,4.49,54762.0,965.16,1736.8,766.64,2503.44
218,9990.3816091319,2569.7625923501,15000.0,2023-11-01,23:08:17.140,0.58,3.01,0.19,1.18,0.04,10.56,1.0,0.82,0.0,0.0004,19400.0,0.77,0.76,99.0,41.0,29915.67,9924.2,2597.4,6.03,150.72,1.15,28.79,0.23,1.66,0.14,1.23,0.04,9.8,1.0,0.4,0.0,0.0008,23840.0,0.95,0.0,99.0,28.0,11903.25,7186.49,2597.4,3.31,82.82,0.46,11.46,16.13,15.52,0.0,68.34,0.0,100.0,0.0,0.0,0.0,0.0,11.25,13.27,0.0,75.48,0.0,100.0,0.0,0.0,0.0,0.0,58.68,53.64,4.48,4.53,0.33,0.33,3.0,3.0,4.48,3.77,1.19,1.19,0.0,3.04,1.0,0.14,0.0,0.0003,720.0,99.78,0.22,0.0,0.0,0.0,42.0,11627.32,3081.22,2597.4,7.55,188.68,8.95,223.82,,bridge,1.0,1.0,3.0,391368.0,391368.0,85704056.0,85704056.0,85704056.0,0.0,0.0,0.0,W,0.0,0.0,0.0,300074.0,0.0,0.0,0.0,0.0,5493880.0,665658.0,3229814.0,9439780.0,8186570.0,0.0,102984.0,20171438.0,62972.0,6507844.0,9497908.0,0.0,12908.0,76846.0,158.99,271.33,616.51,488.53,775.5,759.86,107155.0,1535.37,477.75,4.02,474.33,0.65,952.08,4.67,54695.0,956.75,1727.58,764.54,2492.12
219,9992.8439408936,2582.8160424475,15000.0,2023-11-01,23:08:18.140,0.57,3.0,0.19,1.18,0.04,10.63,1.0,0.82,0.0,0.0004,19800.0,0.77,0.76,99.0,41.0,29872.22,9956.05,2597.66,6.0,150.02,1.15,28.75,0.23,1.65,0.14,1.23,0.04,9.52,1.0,0.4,0.0,0.0008,23400.0,0.95,0.0,99.0,28.0,11924.7,7207.06,2597.66,3.31,82.73,0.46,11.48,16.18,15.45,0.0,68.36,0.0,100.0,0.0,0.0,0.0,0.0,11.29,13.2,0.0,75.5,0.0,100.0,0.0,0.0,0.0,0.0,58.68,53.67,4.51,4.52,0.33,0.33,3.0,3.0,4.47,3.76,1.19,1.19,0.0,3.05,1.0,0.14,0.0,0.0003,880.0,99.8,0.2,0.0,0.0,0.0,42.0,11600.44,3083.12,2597.66,7.53,188.13,8.93,223.28,,bridge,1.0,1.0,3.0,392439.0,392436.0,86096507.0,86096504.0,86096504.0,0.0,0.0,0.0,W,0.0,0.0,0.0,300074.0,0.0,0.0,0.0,0.0,5423040.0,801906.0,280966.0,7800478.0,8621312.0,0.0,103474.0,20304942.0,62734.0,2899778.0,7553784.0,0.0,12908.0,76832.0,158.77,271.75,616.39,488.95,775.16,760.7,107230.0,1535.86,475.7,3.9,472.93,0.54,948.63,4.44,54695.0,953.07,1723.79,765.13,2488.93
220,9991.4178094645,2585.7871444987,15000.0,2023-11-01,23:08:19.142,0.55,2.46,0.22,1.16,0.42,12.42,0.97,0.8,0.0,0.0004,20280.0,0.79,0.74,97.0,41.0,28419.13,11552.84,2599.65,4.92,123.0,1.09,27.32,0.23,1.31,0.18,1.19,0.79,13.97,0.94,0.44,0.0001,0.0012,24520.0,1.14,0.05,98.0,29.0,11983.23,9178.03,2599.65,2.61,65.28,0.46,11.52,19.09,18.2,0.05,62.66,0.0,100.0,0.0,0.0,0.0,0.0,14.85,17.22,0.53,67.41,0.0,100.0,0.0,0.0,0.0,0.0,59.34,55.68,4.52,4.6,0.0,0.0,3.0,3.0,4.27,3.65,1.17,1.18,0.0,2.84,1.0,0.14,0.0,0.0003,400.0,99.38,0.62,0.0,0.0,0.0,42.0,11098.61,3036.8,2599.65,7.31,182.74,8.54,213.48,,bridge,1.0,1.0,3.0,393624.0,393624.0,86490135.0,86490135.0,86490135.0,0.0,0.0,0.0,W,0.0,0.0,0.0,300074.0,0.0,0.0,0.0,0.0,5422620.0,807492.0,295176.0,8012256.0,8968638.0,0.0,103838.0,20222202.0,62846.0,2899428.0,6045102.0,0.0,12908.0,76818.0,164.82,261.7,624.28,481.28,789.1,742.98,107148.0,1532.07,576.88,29.11,573.08,25.7,1149.96,54.81,55148.0,1204.77,1939.05,797.79,2736.84
221,9990.6379065347,2592.9548315012,15000.0,2023-11-01,23:08:20.141,0.58,3.0,0.19,1.18,0.05,10.52,1.0,0.82,0.0,0.0004,20400.0,0.78,0.76,99.0,41.0,29855.67,9948.95,2596.36,6.0,150.04,1.15,28.76,0.23,1.65,0.14,1.23,0.06,9.66,0.99,0.4,0.0,0.0008,23880.0,1.04,0.01,99.0,28.0,11871.92,7191.51,2596.36,3.3,82.54,0.46,11.44,16.19,15.53,0.0,68.28,0.0,100.0,0.0,0.0,0.0,0.0,11.27,13.22,0.0,75.5,0.0,100.0,0.0,0.0,0.0,0.0,58.62,53.52,4.51,4.54,0.33,0.33,3.0,3.0,4.46,3.76,1.19,1.19,0.0,3.01,1.0,0.13,0.0,0.0003,520.0,99.77,0.23,0.0,0.0,0.0,41.0,11585.04,3079.96,2596.36,7.52,188.07,8.92,223.1,,bridge,1.0,1.0,3.0,394844.0,394844.0,86885002.0,86885002.0,86885002.0,0.0,0.0,0.0,W,0.0,0.0,0.0,300074.0,0.0,0.0,0.0,0.0,5444642.0,806092.0,266000.0,7815458.0,9096724.0,0.0,105014.0,20253044.0,62762.0,2884966.0,4700402.0,0.0,12894.0,76566.0,159.52,271.78,617.8,489.44,777.32,761.21,107305.0,1538.53,522.18,4.67,518.5,1.29,1040.68,5.96,55031.0,1046.64,1818.0,767.18,2585.17
